symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
NXO,Nexoptic Technology Corp,EQUITY,CAD,"Mining, Materials",0.18,1.07,0.0,131719.2105,Paul Tavis McKenzie,0.0,95.3951,0.0,"Nexoptic Technology Corp. engages in the investment and development of technologies relating to imagery and light concentration for lens and image capture based systems. It offers the Blade Optics which is focused on the approach to collecting and concentrating an electromagnetic wave, such as visible light, and, if required by the application, maintaining the original image at high levels of quality and compactness and used in mobile devices, cameras, binoculars, telescopes, virtual reality, gaming, microscopes, and drones. The company was founded by Paul McKenzie, John Daugela, and Darcy Daugela on October 11, 2007 and is headquartered in Vancouver, Canada.",-0.0176,2007.0,Electronic Components,39.8064,0.0,0.0,0.8208,TSX-V,0.2700
NXTG,First Trust Indxx NextG ETF,EQUITY,CAD,,7.89,9.96,0.0,244.5789,0,0.0,0.0,0.0,NXTG tracks a tiered-weighted index of global equities related to next generation digital cellular technologies.,0.0,0.0,Investment Trusts Or Mutual Funds,2.13,0.0,0.0,0.0,TSX,8.6500
NXU,Nexco Resources Inc,EQUITY,CAD,,0.06,0.4,0.0,5422.381,Zayn Kalyan,1.8947,-55.0,0.0,"Nexco Resources, Inc. engages in the acquisition and exploration of mineral property assets. The company was founded on December 14, 2012 and is headquartered in Vancouver, Canada.",-0.0248,2012.0,Other Metals Or Minerals,10.6838,0.0,0.0,4.7803,CSE,0.3000
NZC,NorZinc Ltd,EQUITY,CAD,,0.035,0.085,0.0,225371.1053,"Rohan Hazelton, CPA",0.063,-28.8235,0.0,"NorZinc Ltd. engages in the development and exploration of mineral properties. It holds interest in Prairie Creek mine property. The company was founded on December 16, 1965 and is headquartered in Vancouver, Canada.",-0.0219,1965.0,Metal Fabrication,30.1188,0.0,0.0,8.746,TSX,0.0400
OAM,OverActive Media Corp,EQUITY,CAD,,1.05,2.35,0.0,27966.0,Christopher Overholt,10.383,-57.2636,0.0,"OverActive Media Corp. delivers sports, media and entertainment products. It focuses on esports, videogames, content creation and distribution, culture, and live and online events. The company was founded in November 2019 and is headquartered in Toronto, Canada.",-0.2977,2019.0,Movies Or Entertainment,85.7147,0.0,0.0,144.026,TSX-V,1.1000
OBE,Obsidian Energy Ltd,EQUITY,CAD,,1.46,11.6,0.0,588582.0526,Stephen Elias Loukas,399.7,152.3645,-3.5738,"Obsidian Energy Ltd. is an exploration and production company. The firm engages in exploring, developing, and holds interests in oil and natural gas properties and related production infrastructure in the Western Canada Sedimentary Basin directly and through investments in securities of subsidiaries holding such interests. Its property portfolio includes Cardium, Viking, and Peace River. The company was founded on December 27, 1979 and is headquartered in Calgary, Canada.",5.5354,1979.0,Oil And Gas Production,833.2636,173.0,1.86,1429.2,TSX,10.2900
OCG,Outcrop Silver & Gold Corporation,EQUITY,CAD,,0.14,0.46,0.0,198002.7368,Joseph P. Hebert,0.0,-28.6774,0.0,"Outcrop Silver & Gold Corp. is a development stage company, which engages in the acquisition, exploration, and development of mineral properties. Its projects Santa Ana, Mallama, Antares, Oribella, and Argelia. The company was founded by Dennis Lyle Higgs on May 4, 1993 and is headquartered in Vancouver, Canada.",-0.1041,1993.0,Precious Metals,34.5147,1.0,0.0,7.2768,TSX-V,0.2600
OCO,Oroco Resources Company,EQUITY,CAD,"Mining, Materials",1.74,3.66,0.0,154995.4211,Craig James Dalziel,0.0,-6240.0,0.0,"Oroco Resource Corp. engages in the acquisition, exploration and development of mineral properties in Mexico. Its projects include Xochipala and Santo Tomas. The company was founded by Craig James Dalziel on July 7, 2006 and is headquartered in Vancouver, Canada.",-0.0317,2006.0,Precious Metals,345.9784,0.0,0.0,58.8175,TSX-V,1.7900
ODD,Odd Burger Corporation,EQUITY,CAD,,0.315,1.78,0.0,29921.7368,James McInnes,2.0265,-374.2857,-113.7089,"Odd Burger Corp. is a plant-based food technology company that manufactures and distributes plant-based protein and dairy alternatives using locally sourced and sustainable ingredients. It distributes products through a proprietary food service line to company owned and franchised fast-food restaurant locations. The company was founded by James McInnes & Vasiliki McInnes on Jan 20, 2015 and is headquartered London, Canada.",-0.0166,2015.0,Food Major Diversified,33.1356,52.0,0.0,5.7497,TSX-V,0.4000
ODV,Osisko Development Corp,EQUITY,CAD,,3.89,7.74,0.0,207006.4211,Sean E. O. Roosen,11.69,95.7107,0.0,"Osisko Development Corp. engages in the acquisition and exploration of mineral properties. It operates through the following projects. Cariboo, San Antonio, James Bay properties, Guerrero properties, and mineral reserve and resources. The company was founded on November 25, 2020 and is headquartered in Montreal, Canada.",0.0,2020.0,Precious Metals,580.9177,0.0,0.0,752.015,TSX-V,4.3600
OEE,Memex Inc.,EQUITY,CAD,,0.02,0.035,0.0,226604.8421,David R. McPhail,1.4092,132.1429,68.1606,"Memex, Inc. (Canada) engages in the development and manufacture of a suite of products for its customers in the discrete manufacturing and aerospace sectors worldwide. Its products include MERLIN Tempus, FOEE, Operator Portal, MERLIN Dostek DNC, and Ax760 MTConnect. The company was founded in 1992 and is headquartered in Burlington, Canada.",0.0009,1992.0,Information Technology Services,3.4406,0.0,27.78,1.5936,TSX-V,0.0250
OG,Oragin Foods Inc,EQUITY,CAD,,0.22,0.89,0.0,103474.3158,Matt Lurie,11.2128,54.5673,9.1463,"ORAGIN Foods, Inc. engages in the sale of natural and organic products. It offers grocery products, meat, bakery, vitamins and supplements, and health and beauty. The company was founded by Matt Lurie on December 7, 2005 and is headquartered in Toronto, Canada.",-0.0378,2005.0,Food Retail,14.3859,0.0,0.0,26.1599,TSX-V,0.2350
OGC,OceanaGold Corporation,EQUITY,CAD,,1.79,2.9,0.0,2176963.9474,"Scott Sullivan, MBA",468.5023,97.7201,26.626,"OceanaGold Corp. is a multinational gold producer with a portfolio of operating, development and exploration assets. The firm operates through Philippines, New Zealand and the United States geographical segments. It holds interest in Haile Gold Mine, Didipio, Macraes and Waihi projects. OceanaGold was founded in 1989 and is headquartered in South Brisbane, Australia.",-0.0079,1989.0,Precious Metals,1957.7066,1639.0,0.0,2943.7711,TSX,2.7800
OGD,Orbit Garant Drilling Inc,EQUITY,CAD,,0.65,1.44,0.0,15097.5789,Eric Alexandre,33.084,-101.8003,8.6329,"Orbit Garant Drilling, Inc. is a mineral drilling company, which engages in the business of diamond drilling. It operates through Canada and International geographical segments. The Canada segment includes surface drilling, underground drilling, and manufacturing. The International segment comprises US, Central and South America, and West Africa. The company was founded by Eric Alexandre, Pierre Alexandre, and Michel Mathieu on January 31, 2007 and is headquartered in Val-d'Or, Canada.",-0.1233,2007.0,Engineering And Construction,32.8881,0.0,0.0,131.751,TSX,0.8800
OGI,OrganiGram Holdings Inc.,EQUITY,CAD,"Manufacturing, Cannabis, Healthcare",1.65,5.83,0.0,1388447.0,Beena G. Goldenberg,8.062,57.6923,-61.5445,"OrganiGram Holdings, Inc. engages in the production and sale of medical marijuana. It focuses on producing cannabis for patients and adult recreational consumers. The firm's brands include Adult Recreational and Medical. The company was founded on July 5, 2010 and is headquartered in Moncton, Canada.",-0.3905,2010.0,Agricultural Commodities Or Milling,528.3906,0.0,0.0,545.365,TSX,1.7000
OGN,Orogen Royalties Inc,EQUITY,CAD,,0.3,0.58,0.0,78373.6316,"Paddy Nicol, MBA",0.2043,96.1962,-4587.3753,"Orogen Royalties, Inc. operates as a royalty and mineral exploration company, which operates a diverse portfolio of precious metal royalties and copper, gold and silver explorations projects. It operates through the following geographical segments: Canada, United States, and Mexico. The company was founded on May 11, 2005 and is headquartered in Vancouver, Canada.",-0.0121,2005.0,Other Consumer Specialties,83.6699,0.0,0.0,11.5958,TSX-V,0.4700
OGO,Organto Foods Inc,EQUITY,CAD,,0.14,0.52,0.0,197327.0,"Steven R. Bromley, CPA; Rients van der Wal",2.8964,-72.7273,-214.8248,"Organto Foods, Inc. is engages in the sourcing, processing, packaging, and distribution of organic and specialty food products in Europe, Argentina, and Guatemala. Its products include haricot verts, sugar snaps, snow peas, baby brocolli, asparagus, blueberries, and other vegetables. The company was founded by Marcus Meurs on May 18, 2007 and is headquartered in Vancouver, Canada.",-0.0399,2007.0,Agricultural Commodities Or Milling,41.608,27.0,0.0,6.6552,TSX-V,0.1500
OIII,O3 Mining Inc,EQUITY,CAD,"Mining, Materials",1.89,2.79,0.0,32155.4737,José Alberto Vizquerra-Benavides,1.579,965.873,0.0,"O3 Mining, Inc. engages in the acquisition, exploration, and development of precious mineral deposits. Its property portfolio includes in Val D'or, Chibougamau, Matagami, Matachewan, and Wydee Gold. The company was founded on December 31, 1993 and is headquartered in Toronto, Canada.",0.3306,1993.0,Precious Metals,167.6746,0.0,6.11,261.989,TSX-V,2.4600
OIL,Permex Pete Corp,EQUITY,CAD,,0.07,0.45,0.0,94102.6316,"Mehran Ehsan, MBA",0.1847,-0.6522,-39.6784,"Permex Petroleum Corp. engages in the acquisition, development, and production of oil and gas properties in North America. Its operation focuses on oil and gas interests are located in Texas and New Mexico, the United States of America. The firms projects include ODC & Taylor, West Henshaw, Mary Bullard, Pittcock, Oxy Yates, McMurtry & Loving, and Peavey. The company was founded on April 24, 2017 and is headquartered in Vancouver, Canada.",-0.0463,2017.0,Oil And Gas Production,20.6482,0.0,0.0,10.8066,CSE,0.3000
OILS,Nextleaf Solutions Ltd,EQUITY,CAD,,0.115,0.34,0.0,162366.5789,"Erik Paul Pedersen, MBA",1.8433,9.2243,-179.5384,"Nextleaf Solutions Ltd. operates as a cannabis extraction and processing technology company. The firm provides goods, services, and intellectual property licensing to the cannabis industry in Canada. Its services include toll processing, bulk sales & purchasing, and research & product development. The company was founded by Erik Paul Peterson and Ryan Delmoral Ko on December 8, 2016 and is headquartered in Vancouver, Canada.",-0.0433,2016.0,Agricultural Commodities Or Milling,16.2913,0.0,0.0,9.6461,CSE,0.1300
OLA,Orla Mining Ltd,EQUITY,CAD,,3.71,6.29,0.0,436122.0,Jason D. Simpson,191.0296,7.4405,0.0,"Orla Mining Ltd. engages in the acquisition, exploration, development, and operation of mineral properties. Its project portfolio includes Cerro Quema in Panama and Camino Rojo in Mexico. The company was founded on May 31, 2007 and is headquartered in Vancouver, Canada.",-0.1555,2007.0,Precious Metals,1470.744,124.0,0.0,470.8932,TSX,5.9400
OM,Osisko Metals Incorporated,EQUITY,CAD,"Mining, Materials",0.35,0.52,0.0,93067.2632,Robert P. Wares,0.0,59.5432,0.0,"Osisko Metals, Inc. is an emerging exploration company, which engages in the exploration and evaluation of base metals properties. Its projects include Bathurst Mining Camp, NB; Pine Point Mining Camp, Northwest Territories; Urban-Barry Base Metals; and Quebec Genex. The company was founded on May 10, 2000 and is headquartered in Montreal, Canada.",-0.0248,2000.0,Other Metals Or Minerals,76.5604,0.0,0.0,94.6652,TSX-V,0.4000
OMG,Omai Gold Mines Corp,EQUITY,CAD,,0.085,0.25,0.0,97549.6842,"Elaine Ellingham, MBA",0.6419,94.2262,0.0,"Omai Gold Mines Corp. engages in the evaluation and exploration of mineral properties. Its project portfolio includes Omai gold mine which is located in Guyana; and Grenfell Property situated in the Kirkland Lake area. The company was founded on March 22, 1962 and is headquartered in Toronto, Canada.",0.0,1962.0,Precious Metals,0.9799,0.0,0.0,8.6734,TSX-V,0.1250
OMI,Orosur Mining Inc,EQUITY,CAD,,0.16,0.27,0.0,14262.2632,Bradley William George,0.0,84.4828,2.7435,"Orosur Mining Inc. engages in the production, development and exploration of gold in South America. Its projects include the Anza project in Columbia and San Gregorio Gold project in Uruguay. The company was founded on April 30, 1989 and is headquartered in Montevideo, Uruguay.",-0.0018,1989.0,Precious Metals,32.0314,0.0,0.0,19.2933,TSX-V,0.1700
OML,Omni-Lite Industries Canada Inc,EQUITY,CAD,,0.7,0.95,0.0,4103.8947,David Robbins,2.6786,47.3214,12.4213,"Omni-Lite Industries Canada, Inc. develops, manufactures, and sells precision components to Fortune 100 companies in the United States, Canada, and Barbados. It offers vibration resistant stainless steel fastener components for the aerospace industry, brake, transmission, and engine parts, as well as transmission valves for the automotive industry, inventory control cups for inventory control systems that are used by the retail clothing industry, links and head caps for the military sector, and ceramic track spikes for the sports and recreation industry. The company also sells its track spikes online. The company was founded by David F. Grant in September 1992 and is headquartered in Cerritos, CA.",-0.0944,1992.0,Industrial Machinery,8.6138,0.0,0.0,18.344,TSX-V,0.7600
OMM,Omineca Mining and Metals Ltd,EQUITY,CAD,,0.115,0.315,0.0,59726.2632,"Thomas M. MacNeill, CFA, CPA",8.6285,-129.3333,0.0,"Omineca Mining & Metals Ltd. is a junior resource company. It is engaged in the exploration and development of mineral resources. The firm focuses in the development Abo project, Wingdam project, Fraser Canyon project in British Columbia and Kiwi project in Yukon. The company was founded in March 15, 2011 and is headquartered in Saskatoon, Canada.",-0.0172,2011.0,Precious Metals,22.7827,0.0,0.0,14.8969,TSX-V,0.1750
ONC,"Oncolytics Biotech, Inc.",EQUITY,CAD,"Manufacturing, Healthcare, Biotechnology",1.59,6.06,0.0,113117.8421,"Matthew C. Coffey, PhD, MBA",0.6548,7.8578,0.0,"Oncolytics Biotech, Inc. engages in the development of immuno-oncolytic virus for the treatment of solid tumors and hematological malignancies. It offers a non-pathogenic, properietary isolate of the reovirus that induce selective tumor lysis, and promotes an inflamed tumor phenotype through innate and adaptive immune responses. The company was founded by Matthew C. Coffey and Bradley George Thompson on April 2, 1998 and is headquartered in Calgary, Canada.",-0.4925,1998.0,Biotechnology,113.6535,25.0,0.0,45.8802,TSX,1.9900
ONE,01 Communique Laboratory Inc,EQUITY,CAD,,0.2,0.41,0.0,10002.0526,Andrew Cheung,0.1494,12.5,0.0,"01 Communique Laboratory, Inc. develops and markets remote access solutions. It focuses on post-quantum cybersecurity with the development of its IronCAP technology. The firm's solutions consist of IronCAP, IronCAP X, I'm InTouch, and I'm OnCall product lines, which provide users with the ability to conduct online meetings. The company was founded on October 7, 1992 and is headquartered in Toronto, Canada.",-0.007,1992.0,Packaged Software,21.2515,0.0,0.0,1.3578,TSX-V,0.2250
